date,grade,qualifier,prize,auction_house,seller,sale_type,psa_certification,img_url,lot_url
5/8/2020,8.0,,22.4,eBay,gradedpower,Best Offer,42371300,https://d1w8cc2yygc27j.cloudfront.net/5735656596976471364/1746155559512863092.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/3667991
5/3/2020,9.0,,22.99,eBay,collectorscache,Best Offer,42225420,https://d1w8cc2yygc27j.cloudfront.net/7459285795047390030/2759239871429011936.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/3600029
3/18/2020,10.0,,90.0,eBay,svc051,Auction,45594944,https://d1w8cc2yygc27j.cloudfront.net/3058783592584907619/2166273896674252751.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/3398951
1/7/2020,9.0,,7.6,eBay,thekantokorner,Auction,43232954,https://d1w8cc2yygc27j.cloudfront.net/2650778462883499452/2811005480114415367.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/3267027
11/1/2019,9.0,,7.5,eBay,pokecheese,Auction,41497990,https://d1w8cc2yygc27j.cloudfront.net/6991836362330029212/-5618772403398511814.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/3054805
7/13/2019,9.0,,19.95,eBay,hurl-dall,Buy It Now,40692916,https://d1w8cc2yygc27j.cloudfront.net/4964829412202064225/1826733651046439617.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/2778771
7/29/2018,9.0,,16.5,eBay,pwcc_auctions,Auction,23805613,https://d1w8cc2yygc27j.cloudfront.net/-4640047313421502133/-2991657365410547790.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/1989052
7/20/2018,9.0,,16.99,eBay,lambda_driver,Buy It Now,41047320,https://d1w8cc2yygc27j.cloudfront.net/6245331959324935127/-5165465539279787025.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/1955310
6/26/2018,9.0,,29.0,eBay,pwcc_auctions,Auction,24709320,https://d1w8cc2yygc27j.cloudfront.net/-6335037123957350461/6817861738546700549.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/1861365
5/28/2018,8.0,,14.5,eBay,pwcc_auctions,Auction,24012031,https://d1w8cc2yygc27j.cloudfront.net/5965554204876912638/-7480064332468122192.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/1763603
5/2/2018,9.0,,35.0,eBay,pokemonpacific,Best Offer,25558257,https://d1w8cc2yygc27j.cloudfront.net/3559275616521684239/-2211127108871480599.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/1676372
7/4/2017,9.0,,16.5,eBay,pokemonpacific,Buy It Now,25558256,https://d9nvuahg4xykp.cloudfront.net/5843070788673257794/5884391707838868506.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/725129
3/25/2017,9.0,,14.5,eBay,11309btn,Auction,26769489,https://d9nvuahg4xykp.cloudfront.net/-8756619935336174265/-6674348645334304140.jpg,https://www.psacard.com/auctionprices/tcg-cards/2002-pokemon-neo-destiny/miracle-energy-holo/auction/834432
